"date","shrub_num","aspect","tag_num","treatment","species","plant_nr","dist_fr_shr","tp_color","flower_type","flower_count"
2021-07-01,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",NaN
2021-07-01,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",NaN
2021-07-08,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",0
2021-07-08,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",0
2021-07-14,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",0
2021-07-14,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",0
2021-07-21,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",0
2021-07-21,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",0
2021-07-28,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",0
2021-07-28,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",0
2021-08-04,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",0
2021-08-04,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",0
2021-08-10,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",0
2021-08-10,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",0
2021-08-19,30,"south",159,"shrub","OREALP",2,15.5,"GS","new",0
2021-08-19,30,"south",159,"shrub","OREALP",2,15.5,"GS","old",0
2021-06-15,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-06-15,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-06-17,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-06-17,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-06-22,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",1
2021-06-22,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-06-30,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-06-30,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",1
2021-07-01,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",NaN
2021-07-01,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",NaN
2021-07-08,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-07-08,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-07-14,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-07-14,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-07-21,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-07-21,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-07-28,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-07-28,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-08-04,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-08-04,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-08-10,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-08-10,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-08-19,30,"south",159,"shrub","OREALP",3,10.5,"RS","new",0
2021-08-19,30,"south",159,"shrub","OREALP",3,10.5,"RS","old",0
2021-06-15,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-06-15,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-06-17,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-06-17,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-06-22,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-06-22,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-06-30,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-06-30,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-07-01,30,"south",159,"shrub","AREFEN",1,17,"YD","new",NaN
2021-07-01,30,"south",159,"shrub","AREFEN",1,17,"YD","old",NaN
2021-07-08,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-07-08,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-07-14,30,"south",159,"shrub","AREFEN",1,17,"YD","new",1
2021-07-14,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-07-21,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-07-21,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-07-28,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-07-28,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-08-04,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-08-04,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-08-10,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-08-10,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-08-19,30,"south",159,"shrub","AREFEN",1,17,"YD","new",0
2021-08-19,30,"south",159,"shrub","AREFEN",1,17,"YD","old",0
2021-06-15,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-06-15,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-06-17,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-06-17,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-06-22,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-06-22,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-06-30,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-06-30,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-07-01,30,"south",159,"shrub","AREFEN",2,16,"RH","new",NaN
2021-07-01,30,"south",159,"shrub","AREFEN",2,16,"RH","old",NaN
2021-07-08,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-07-08,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-07-14,30,"south",159,"shrub","AREFEN",2,16,"RH","new",1
2021-07-14,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-07-21,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-07-21,30,"south",159,"shrub","AREFEN",2,16,"RH","old",1
2021-07-28,30,"south",159,"shrub","AREFEN",2,16,"RH","new",2
2021-07-28,30,"south",159,"shrub","AREFEN",2,16,"RH","old",1
2021-08-04,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-08-04,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-08-10,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-08-10,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-08-19,30,"south",159,"shrub","AREFEN",2,16,"RH","new",0
2021-08-19,30,"south",159,"shrub","AREFEN",2,16,"RH","old",0
2021-06-15,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-06-15,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-06-17,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-06-17,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-06-22,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-06-22,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-06-30,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-06-30,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-07-01,30,"south",159,"shrub","AREFEN",3,12,"GC","new",NaN
2021-07-01,30,"south",159,"shrub","AREFEN",3,12,"GC","old",NaN
2021-07-08,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-07-08,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-07-14,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-07-14,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-07-21,30,"south",159,"shrub","AREFEN",3,12,"GC","new",1
2021-07-21,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-07-28,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-07-28,30,"south",159,"shrub","AREFEN",3,12,"GC","old",2
2021-08-04,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-08-04,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-08-10,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-08-10,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-08-19,30,"south",159,"shrub","AREFEN",3,12,"GC","new",0
2021-08-19,30,"south",159,"shrub","AREFEN",3,12,"GC","old",0
2021-06-15,30,"south",159,"shrub","AREFEN",4,6,"BH","new",0
2021-06-15,30,"south",159,"shrub","AREFEN",4,6,"BH","old",0
2021-06-17,30,"south",159,"shrub","AREFEN",4,6,"BH","new",0
2021-06-17,30,"south",159,"shrub","AREFEN",4,6,"BH","old",0
2021-06-22,30,"south",159,"shrub","AREFEN",4,6,"BH","new",0
2021-06-22,30,"south",159,"shrub","AREFEN",4,6,"BH","old",0
2021-06-30,30,"south",159,"shrub","AREFEN",4,6,"BH","new",0
2021-06-30,30,"south",159,"shrub","AREFEN",4,6,"BH","old",0
2021-07-01,30,"south",159,"shrub","AREFEN",4,6,"BH","new",NaN
2021-07-01,30,"south",159,"shrub","AREFEN",4,6,"BH","old",NaN
2021-07-08,30,"south",159,"shrub","AREFEN",4,6,"BH","new",0
2021-07-08,30,"south",159,"shrub","AREFEN",4,6,"BH","old",0
